url,ingredients
https://www.recipetineats.com/moroccan-baked-eggplant-with-beef/, eggplants cooking salt / kosher salt extra virgin olive oil lemon juice EACH coriander; paprika cumin all spice powder EACH garlic powder; ginger; turmeric powder cinnamon cayenne pepper olive oil garlic clove onion beef or lamb mince cooking/kosher salt tomato paste water Yoghurt coriander/cilantro leaves pinenuts
https://www.recipetineats.com/chilli-crisp-noodles/, Chinese sesame paste light soy sauce rice vinegar white sugar sesame oil cooking / kosher salt chilli crisp (get oil + chili bits) ginger garlic green onion stem coriander/cilantro  instant noodles / ramen noodles fresh noodles
https://www.recipetineats.com/ham-and-cheese-omelette/, large eggs of salt cream unsalted butter chopped ham shredded colby cheese stem chive Garlic butter roasted mushrooms Roasted cherry tomatoes Toast
https://www.recipetineats.com/antipasto-chickpea-salad/, oil reserved from sun-dried tomatoes jar sherry vinegar medium garlic clove ground coriander cooking salt/kosher salt black pepper cans chickpeas baby rocket/arugula leaves roasted red pepper strips marinated artichoke hearts sliced black kalamata olives sun-dried tomato strips in oil cherry tomatoes coriander/cilantro leaves Danish feta (or Greek)
https://www.recipetineats.com/xinjiang-cumin-lamb-stir-fry/, boneless lamb leg meat (or rump) soy sauce Chinese cooking wine cooking/kosher salt baking soda cornflour / cornstarch cumin powder white sugar ground Sichuan pepper vegetable oil dried Chinese chillis onion finely minced ginger garlic coriander/cilantro toasted sesame seeds Plain rice
https://www.recipetineats.com/no-bowl-chocolate-nut-bars/, unsalted butter plain biscuits; crushed desiccated coconut unsalted peanuts dark choc chips sweetened condensed milk
https://www.recipetineats.com/garlic-cheese-pizza/, classic pizza dough fast no-yeast pizza dough Store bought extra virgin olive oil garlic cooking salt / kosher salt mozzarella cheese parmesan
https://www.recipetineats.com/breakfast-muffins/, coconut oil large egg milk yogurt honey vanilla extract wheat germ (best) wholemeal flour salt cinnamon powder baking powder baking soda raspberries diced fresh fruit  dried fruit; nuts; choc chips etc
https://www.recipetineats.com/creamy-baked-fish-on-potato-gratin/, white fish fillets cooking/kosher salt black pepper unsalted butter large leeks garlic cloves medium starchy potatoes cooking/kosher salt black pepper dry white wine vegetable stock/broth thickened/heavy cream panko breadcrumbs extra virgin olive oil parmesan
https://www.recipetineats.com/easy-spicy-korean-noodle-soup/, chicken stock/broth cabbage kimchi kimchi juice gochujang light soy sauce fish sauce Chinese cooking wine ginger large garlic clove thin fresh egg noodles choi sum small carrot sesame oil finely sliced green onions
https://www.recipetineats.com/fluffy-ricotta-pancakes/, ricotta cheese large eggs caster sugar (superfine sugar) milk vanilla extract white vinegar plain/all-purpose flour baking powder baking soda (bi0carb) of salt butter strawberries caster/superfine sugar Maple syrup
https://www.recipetineats.com/crunchy-crumbed-chicken-drumsticks/, chicken drumsticks flour large eggs panko breadcrumbs Canola oil spray dried oregano dried basil garlic powder smoked paprika cayenne pepper or pure chilli powder  cooking salt black pepper
https://www.recipetineats.com/mexican-chipotle-pork-beans/, pork shoulder cooking/kosher salt black pepper cumin powder chipotle in adobo  olive oil onion garlic cloves tomato paste orange juice chicken stock/broth bay leaves cooking/kosher salt canned butter beans / lima beans dried oregano cumin powder coriander powder allspice powder
https://www.recipetineats.com/chicken-pasta-bake/, chicken thighs cooking/kosher salt black pepper garlic powder Italian herb mix rigatoni salt streaky bacon onion garlic cloves dried oregano chilli flakes / red pepper flakes chardonnay or other dry white wine tomato paste tomato passata water cooking/kosher salt black pepper tomatoes big handfuls baby spinach mozzarella; parmesan; 
https://www.recipetineats.com/kedgeree/, chicken stock/broth smoked haddock or cod long grain rice unsalted butter curry leaves green cardamom pods brown onion garlic cloves curry powder turmeric powder frozen peas coriander/cilantro leaves hard boiled eggs
https://www.recipetineats.com/beef-empanadas/, plain/all-purpose flour cold unsalted butter cooking/kosher salt egg yolk warm milk olive oil onion garlic cloves beef mince chorizo tomato paste fresh thyme EACH dried oregano; cumin; paprika cayenne pepper cooking/kosher salt chicken stock/broth tomato passata potato green onion hard boiled eggs green olives eggs Empanada sauce Other options
https://www.recipetineats.com/empanada-sauce/, medium tomatoes garlic cloves extra virgin olive oil ground cumin ground cayenne or pure chilli white sugar cooking/kosher salt lime juice sliced green onion Beef empanadas
https://www.recipetineats.com/moroccan-lamb-meatballs/, olive oil lamb mince (ground lamb) small onion panko breadcrumbs egg garlic; crushed coriander/cilantro leaves EACH cumin; coriander; paprika  EACH cinnamon; cayenne pepper cooking/kosher salt black pepper plain yoghurt mint leaves lemon juice cooking/kosher salt pita pockets shredded lettuce tomatoes red onion OR Shredded Red Cabbage; Carrot and Mint Salad coriander/cilantro leaves;
https://www.recipetineats.com/brown-butter-oatmeal-choc-chip-cookies/, unsalted butter flour rolled oats baking soda (bi-carb) cooking/kosher salt brown sugar large egg vanilla extract 70% dark chocolate block; I use Lindt
https://www.recipetineats.com/thai-red-curry-pot-roast-chicken/, whole chicken cooking/kosher salt vegetable oil Thai red curry paste large garlic cloves fresh ginger fresh lemongrass chicken stock/broth coconut cream kaffir lime leaves white sugar fish sauce small potatoes (12 or so);  green beans Thai basil leaves Jasmine rice Red chilli Coriander / cilantro leaves
https://www.recipetineats.com/canned-tuna-pasta/, spaghetti cooking salt canned tuna in oil garlic anchovy fillets chilli flakes / red pepper flakes baby capers parsley lemon zest lemon juice cooking/kosher salt black pepper
https://www.recipetineats.com/vietnamese-pork-noodle-bowls/, lemongrass marinated pork dried vermicelli noodles soft lettuce cucumbers bean sprouts mint leaves cilantro/coriander finely chopped unsalted peanuts Sliced red chilli Lime wedges medium carrots large white radish (daikon) boiling water white sugar cooking salt (kosher salt) rice vinegar  white sugar fish sauce rice wine vinegar lime juice water birds eye chilli or Thai chilli garlic
https://www.recipetineats.com/vietnamese-lemongrass-pork-steaks/, pork shoulder canola oil lemongrass stalks garlic cloves lime juice fish sauce soy sauce brown sugar oil baking soda/bi-carb
https://www.recipetineats.com/sweet-potato-soup/, extra virgin olive oil unsalted butter onions leeks garlic cloves sweet potato cumin powder chicken or vegetable stock cooking / kosher salt black pepper cream Something to drizzle / dollop  Something crunchy – flatbread strips
https://www.recipetineats.com/hot-cross-buns-recipe/, instant or rapid rise yeast (9 grams) caster sugar (superfine sugar) milk; warm bread flour (or plain / all purpose) cinnamon powder All Spice salt sultanas oranges; zest only  unsalted butter; melted and cooled egg Extra bread flour flour  water apricot jam water dry yeast – any type (active dry; rapid rise; instant) caster sugar (superfine sugar); or sub with normal white sugar warm water (Note 2) milk; lukewarm; whole or low fat; (Note 2) bread flour + extra for dusting (Note 3) cinnamon powder All Spice salt oranges sultanas (Note 4) unsalted butter; melted and cooled eggs; at room temperature; lightly beaten with fork flour; any white flour water apricot jam water
https://www.recipetineats.com/cheesecake-stuffed-carrot-bundt-cake/, can crushed pineapple unsalted butter cocoa powder cream cheese block sour cream white sugar lemon zest vanilla extract plain/all-purpose flour large egg plain/all-purpose flour baking soda/bi-carb salt cinnamon powder milk white vinegar large eggs brown sugar canola oil shredded carrot desiccated coconut walnuts cream cheese unsalted butter vanilla extract soft icing sugar / powdered sugar milk lemon juice
https://www.recipetineats.com/fish-koftas/, white fish fillets egg white red onion garlic cumin powder coriander powder cinnamon powder cardamom powder cooking salt rice flour chopped parsley danish feta extra virgin olive oil plain yogurt mint leaves lemon juice cooking / kosher salt Parsley or coriander Persian Jewelled Rice
https://www.recipetineats.com/jewelled-rice-pilaf/, saffron threads boiling water ghee or butter fennel seeds cumin seeds onion garlic cloves cinnamon stick all spice cardamom powder basmati rice vegetable stock cooking/kosher salt bay leaves lemon zest dried cranberries dried apricots golden raisins pistachios slivered almonds ghee or butter; melted pomegranate coriander/cilantro leaves roughly chopped roughly chopped toasted pistachios
https://www.recipetineats.com/jalapeno-popper-stuffed-chicken/, chicken breast;  cooking/kosher salt smoked paprika extra-virgin olive oil cream cheese mozzarella cheese parmesan jalapeños garlic powder black pepper cooking / kosher salt
https://www.recipetineats.com/egg-sandwich/, soft boiled eggs whole egg mayonnaise dijon mustard finely chopped chives black pepper cooking/kosher salt soft white sandwich bread Soft salted butter
https://www.recipetineats.com/roast-lamb-leg-with-gravy/, lamb leg cooking salt black pepper fresh rosemary leaves garlic cloves olive oil whole heads of garlic Few sprigs rosemary flour beef broth / stock
https://www.recipetineats.com/how-to-boil-eggs/, Large eggs
https://www.recipetineats.com/spinach-ricotta-stuffed-shells/, olive oil eschallots/shallots or 1 small onion garlic cloves bay leaf each dried thyme and oregano tomato paste tomato passata (US: tomato sauce) Chardonnay or other dry white wine vegetable stock/broth salt white sugar black pepper frozen chopped spinach ricotta parmesan shredded cheese egg large garlic clove Grated fresh nutmeg (just a sprinkling) cooking / kosher salt black pepper jumbo pasta shells (conchiglioni) shredded mozzarella parmesan Fresh basil and parmesan
https://www.recipetineats.com/easiest-ever-raspberry-jam-bars/, unsalted butter brown sugar large egg flour rolled oats baking powder salt raspberry jam
https://www.recipetineats.com/one-pan-baked-sausage-and-lentils/, extra virgin olive oil eschallots/shallots garlic cloves cumin seeds puy lentils / French lentils small carrots cooking salt black pepper chicken broth/stock pork sausages
https://www.recipetineats.com/easy-lemon-coconut-almond-cake/, unsalted butter large eggs vanilla extract caster sugar almond meal  cooking/kosher salt baking powder desiccated coconut  lemon zest flaked almonds
https://www.recipetineats.com/vegetarian-lettuce-wraps/, cornflour / cornstarch water light soy sauce dark soy sauce oyster sauce sesame oil Chinese cooking wine white sugar finely grated ginger extra firm tofu oil garlic onion carrot green beans mushroom lettuce leaves Peanuts Green onion Sriracha
https://www.recipetineats.com/cheesy-mexican-beef-bean-bake/, olive oil red onion garlic cloves green capsicum / bell pepper beef mince (ground beef) can red kidney beans or black beans tomato passata pickled sliced jalapeño Colby cheese cumin powder smoked paprika garlic powder onion powder dried oregano cayenne pepper cooking/kosher salt
https://www.recipetineats.com/pesto-pasta-salad/, spiral pasta salt pinenuts basil leaves small garlic clove parmesan cooking/kosher salt black pepper extra virgin olive oil mayonnaise cherry tomatoes; cut in half baby bocconcini baby rocket/arugula leaves (40g) cooking/kosher salt Small basil leaves
https://www.recipetineats.com/toad-in-the-hole/, pork sausages; or other sausage beef drippings OR canola/veg oil eggs plain flour milk water mayonnaise cooking salt white pepper beef drippings OR canola/veg oil beef drippings OR unsalted butter onions garlic clove plain flour (all-purpose flour) beef stock (broth) Worcestershire sauce black pepper cooking salt
https://www.recipetineats.com/beef-fried-rice/, dark soy sauce light soy sauce oyster sauce Chinese cooking wine white sugar white pepper sesame oil eggs oil onion garlic cloves beef mince / ground beef frozen diced carrots; peas; corn day-old cooked rice finely sliced green onions
https://www.recipetineats.com/crispy-marinated-baby-octopus/, baby octopus water onion garlic cloves black peppercorns cooking salt (kosher salt) lemon juice parsley stems bay leaves extra virgin olive oil garlic cloves lemon zest lemon juice dried red chilli flakes each cooking/kosher salt and black pepper canola oil parsley large red chilli Lemon wedges
https://www.recipetineats.com/one-pot-baked-greek-chicken-orzo-risoni/, chicken thighs garlic cloves dried oregano olive oil lemon juice lemon zest each salt and pepper olive oil garlic cloves small onion zucchini (medium; or 1 large) red bell pepper/capsicum dried oregano chicken broth/stock canned crushed tomatoes tomato paste orzo/risoni cherry tomatoes cooking salt black pepper lemon juice Greek feta cheese Fresh oregano leaves
https://www.recipetineats.com/muesli-bars-granola-bars/, pure natural peanut butter; smooth; or other nut butter honey rolled oats sultanas desiccated coconut almonds pepitas white sesame seeds salt cinnamon
https://www.recipetineats.com/purple-rice-red-cabbage-rice/, unsalted butter garlic cloves onion finely shredded red cabbage cooking salt black pepper jasmin rice vegetable stock green onion
https://www.recipetineats.com/chili-dogs/, smoked paprika cumin powder cayenne pepper garlic powder onion powder oregano mustard powder black pepper olive oil garlic cloves onion red capsicum / bell pepper ground beef / beef mince tomato paste canned crushed tomato beef cubes water cooking/kosher salt good smoked sausages hot dog buns white onion Yellow mustard Colby or Monterey Jack Plain crinkle cut potato chips
https://www.recipetineats.com/chicken-banh-mi-vietnamese-sandwich/, medium carrots large white radish boiling water white sugar cooking / kosher salt rice wine vinegar crusty white rolls salted butter chicken pate whole egg mayonnaise or Kewpie shredded chicken green onion stems cucumber coriander/cilantro sprigs Maggi seasoning birds eye or Thai red chilli
https://www.recipetineats.com/mango-pancakes/, milk plain flour cornflour / cornstarch icing sugar / powdered sugar large eggs yellow food colouring Canola oil spray large ripe mangoes thickened/heavy cream icing sugar / powdered sugar vanilla extract
https://www.recipetineats.com/lunchbox-pizza-bread/, plain flour  (all-purpose flour) baking powder baking soda / bi-carb soda cooking/kosher salt large egg milk sour cream olive oil shredded cheese shredded cheese; pizza sauce red onion green capsicum / bell pepper sliced kalamata olives pepperoni slices
https://www.recipetineats.com/carbonara/, guanciale (pancetta or block bacon); large eggs egg yolks parmigiano reggiano black pepper spaghetti cooking/kosher salt pasta cooking water garlic clove Parsley Parmigiano reggiano
https://www.recipetineats.com/gazpacho/, ripe tomatoes cucumber (20cm/8" long) red capsicum/bell pepper garlic cloves red onion extra virgin olive oil sherry vinegar cooking/kosher salt black pepper Crusty bread Cucumber
https://www.recipetineats.com/chorizo-chickpea-stew/, olive oil chorizo (2 pieces) garlic cloves dried thyme smoked paprika bay leaf can crushed tomato can chickpeas chicken stock/broth cooking/kosher salt black pepper
https://www.recipetineats.com/moroccan-lamb-backstrap/, lamb backstraps extra virgin olive oil extra virgin olive oil cooking/kosher salt cumin powder ground ginger black pepper allspice powder cinnamon powder coriander powder clove powder Greek yoghurt lemon juice olive oil each salt and pepper of sumac or paprika Pearl couscous salad Classic couscous More side suggestions in post
https://www.recipetineats.com/israeli-couscous-salad/, olive oil garlic clove small onion pearl couscous vegetable or chicken broth water cucumbers cherry tomatoes baby spinach coriander / cilantro dill lemon zest lemon juice extra virgin olive oil Dijon mustard garlic clove sugar cooking / kosher salt black pepper
https://www.recipetineats.com/truly-crispy-oven-baked-buffalo-wings-my-wings-cookbook/, chicken wings; wingettes & drumettes baking powder kosher salt / cooking salt unsalted butter; melted Frank’s Original Red Hot Sauce brown sugar kosher salt / cooking salt crumbled blue cheese; softened sour cream mayonnaise small garlic milk lemon juice kosher salt / cooking salt Black pepper Celery sticks Lots of beer!
https://www.recipetineats.com/rum-raisin-ice-cream/, raisins rum condensed milk rum; dark or golden vanilla extract allspice powder thickened/heavy cream; fridge cold Ice cream cones Rum raisin chocolate
https://www.recipetineats.com/jamaican-rice-and-peas/, unsalted butter garlic cloves small onion dried thyme all spice powder bay leaves scotch bonnet or habanero chilli – any colour red kidney beans coconut milk water cooking salt long grain white rice
https://www.recipetineats.com/jamaican-slaw/, heaped cups green cabbage shredded carrot diced pineapple raisins yellow mustard apple cider vinegar extra virgin olive oil jalapeño green onion cooking/kosher salt black pepper
https://www.recipetineats.com/jamaican-jerk-fish/, garlic powder onion powder cooking salt / kosher salt dried thyme brown sugar cayenne pepper smoked paprika allspice powder cinnamon powder nutmeg powder thin snapper or other white fish fillets extra virgin olive oil
https://www.recipetineats.com/chocolate-custard-cake/, Oreo cookies unsalted butter milk vanilla caster sugar egg yolks cornflour / cornstarch 70% cocoa chocolate Chantilly cream Raspberry or strawberries Icing sugar / powdered sugar
https://www.recipetineats.com/one-pot-mexican-chicken-rice/, garlic powder paprika cumin powder salt cayenne pepper Black pepper chicken thighs; bone-in; skin on olive oil lime juice small onion garlic clove red capsicum long grain rice chicken stock/broth tomato passata frozen corn kernels black beans lime Coriander/cilantro Sliced jalapeño peppers
https://www.recipetineats.com/glass-noodle-salad/, bean thread vermicelli noodles / cellophane noodles shredded cooked chicken packed cups cucumber carrot green onion stems lightly packed coriander/cilantro leaves lightly packed mint leaves unsalted roasted cashew nuts lime zest lime juice caster sugar / superfine sugar cooking/kosher salt light soy sauce rice vinegar sesame oil canola oil kewpie mayonnaise hoisin sauce finely grated fresh ginger Chinese five spice powder
https://www.recipetineats.com/salisbury-steak-meatballs-with-mushroom-gravy/, panko breadcrumbs onion beef mince (ground beef) garlic clove egg ketchup beef bouillon cube Worcestershire sauce dijon mustard olive oil unsalted butter mushrooms each cooking/kosher salt & pepper garlic cloves beef stock each cooking/kosher salt & pepper flour water dijon mustard Worcestershire sauce Mashed potato Parsley
https://www.recipetineats.com/blinis-with-smoked-salmon/, warm water dry yeast white sugar plain flour buckwheat flour cooking/kosher salt milk unsalted butter large egg Canola spray cream cheese crème fraîche (or sour cream) fresh dill lemon juice cooking/kosher salt white pepper smoked salmon (or trout) slices Extra fresh dill
https://www.recipetineats.com/mini-pavlovas/, egg whites (5 – 6 large eggs) caster sugar cornflour / cornstarch white vinegar heavy/thickened cream mascarpone; OPTIONAL caster sugar / superfine sugar vanilla extract Strawberries; mangoes Blueberries; raspberries; kiwi sliced; passionfruit pulp Small mint sprigs Icing sugar / powdered sugar
https://www.recipetineats.com/how-to-make-glazed-ham-the-day-before/, Glazed ham recipe of choice
https://www.recipetineats.com/chicken-sandwiches/, cooked chicken meat from 1 large store bought roast chicken celery stem green onion stem walnuts finely chopped cornichon/dill pickle finely chopped dill whole egg mayonnaise sour cream Dijon mustard lemon juice onion powder garlic powder cooking/kosher salt black pepper Salted butter white sandwich bread; day-old;
https://www.recipetineats.com/honey-soy-wings/, chicken wings white sesame seeds green onion stem honey light soy sauce dark soy sauce apple cider vinegar large garlic clove canola oil
https://www.recipetineats.com/eclairs/, unsalted butter water plain/all-purpose flour cooking/kosher salt large eggs (55-60g/2oz each) 70% cocoa dark chocolate block thickened/heavy cream corn syrup or liquid glucose thickened/heavy cream or whipping cream mascarpone icing sugar/powdered sugar vanilla bean paste or extract or; 2 vanilla pods
https://www.recipetineats.com/chantilly-cream-lightly-sweetened-whipped-cream/, heavy / thickened cream or whipping cream icing sugar/powdered sugar vanilla extract (my standard) vanilla bean paste vanilla pod
https://www.recipetineats.com/make-ahead-mashed-potato-casserole/, potatoes cooking / kosher salt milk EXTRA milk unsalted butter sour cream cooking/kosher salt mozzarella Red Leicester; cheddar  bacon green onion
https://www.recipetineats.com/apple-pie-recipe/, homemade shortcrust pastry egg white sugar Granny Smith apples brown sugar ground cinnamon ground ginger ground nutmeg cooking/kosher salt unsalted butter Vanilla ice cream; cream
https://www.recipetineats.com/chicken-in-creamy-mustard-sauce/, chicken thigh fillets olive oil cooking/kosher salt black pepper thickened/heavy cream Dijon mustard whole grain mustard cooking/kosher salt black pepper water fresh tarragon parsley
https://www.recipetineats.com/spicy-firecracker-beef/, oil beef mince / ground beef garlic cloves chilli flakes / red pepper flakes water soy sauce rice vinegar sriracha sauce brown sugar Rice;  green onion sesame seeds Diced cucumber; julienned carrot; finely sliced red radish Extra sriracha sauce
https://www.recipetineats.com/mini-cheesecakes/, digestive biscuits (10 pieces) or Graham Crackers (20 squares) unsalted butter caster sugar cinnamon powder of salt cream cheese flour vanilla extract sour cream caster sugar lemon zest salt large eggs thickened / heavy cream vanilla extract icing sugar / powdered sugar Strawberries (small); blueberries and raspberries small sprigs of mint Icing sugar / powdered sugar
https://www.recipetineats.com/creamy-feta-dip/, Danish feta cream cheese (at room temp) or 3/4 cup yogurt garlic lemon zest extra virgin olive oil honey extra virgin olive oil pistachios parsley chilli / red pepper flakes lemon zest Thick slices of bread Lebanese Crackers Veggie sticks
https://www.recipetineats.com/pasta-primavera/, linguine white mushrooms large zucchini bunch broccolini snow peas bunch green asparagus green peas cherry tomatoes garlic cloves unsalted butter thickened / heavy cream Parmigiano reggiano extra virgin olive oil pasta cooking water cooking/kosher salt black pepper fresh basil leaves pinenuts
https://www.recipetineats.com/cinnamon-apple-bread/, Granny Smith apple demerara sugar cinnamon powder diced Granny Smith apple cinnamon powder brown sugar cinnamon powder ginger powder allspice plain / all-purpose flour baking powder baking soda cooking / kosher salt brown sugar yogurt eggs canola oil vanilla extract walnuts
https://www.recipetineats.com/chilli-lime-fish/, thin white fish fillets (~1cm / 0.4" thick) cooking/kosher salt rice flour or ordinary flour canola oil sesame oil garlic cloves ginger chilli flakes / red pepper flakes sriracha light soy sauce or fish sauce brown sugar water lime juice coriander/cilantro leaves large red chilli Lime wedges Rice of choice Steamed Asian greens 
https://www.recipetineats.com/my-best-pulled-pork/, pork butt / Boston butt / square cut pork shoulder beer water brown sugar paprika powder garlic powder onion powder mustard powder cumin powder dried oregano cayenne pepper cooking/kosher salt* black pepper apple cider vinegar ketchup  water molasses brown sugar Worcestershire sauce Tabasco mustard powder garlic powder cooking/kosher salt black pepper
https://www.recipetineats.com/custard-cake-with-blueberries/, milk vanilla bean paste superfine/caster sugar egg yolks (~4 large eggs) cornflour / cornstarch unsalted butter superfine/caster sugar canola oil large egg plain yogurt vanilla extract lemon zest flour baking powder of salt blueberries
https://www.recipetineats.com/chicken-rissoles-chicken-patties/, chicken mince carrot; medium zucchini; medium egg Colby cheese; shredded  panko breadcrumbs finely chopped parsley cooking/kosher salt black pepper canola oil Ketchup – for dipping
https://www.recipetineats.com/vegetable-dumplings-potstickers/, green cabbage cooking/kosher salt dried shiitake mushroom firm tofu garlic ginger green onion finely grated floury potato toasted sesame oil light soy sauce sugar cooking/kosher salt white pepper round dumpling wrappers canola oil water per cooking batch
https://www.recipetineats.com/mega-italian-salad/, white sandwich bread extra virgin olive oil salt extra virgin olive oil red wine vinegar freshly grated parmesan sugar each garlic powder dried basil chilli flakes cooking/kosher salt black pepper cos / romaine lettuce large tomatoes green capsicum/bell pepper red onion whole pitted kalamata olives (tightly packed) finely grated parmesan
https://www.recipetineats.com/charlottes-hazelnut-olive-oil-cake/, hazelnut meal (1 3/4 cups firmly packed) baking soda / bicarbonate soda Zest of 1 lemon of salt extra-virgin olive oil caster sugar / superfine sugar large eggs vanilla extract whole hazelnuts Icing sugar / confectioners’ sugar Crème fraîche
https://www.recipetineats.com/saltimbocca/, thin veal steaks or boneless cutlets black pepper large sage leaves prosciutto slices flour olive oil COLD unsalted butter white wine Small pinch of salt
https://www.recipetineats.com/red-vietnamese-fried-rice/, unsalted butter garlic cloves diced ham frozen peas day-old cooked jasmine rice tomato paste fish sauce soy sauce white sugar eggs
https://www.recipetineats.com/french-fries/, (3 – 4) floury potatoes white vinegar cooking salt / kosher salt canola/vegetable oil Salt – table salt or sea salt flakes Shaker fries seasoning Rosemary salt Nori salt (coming soon)
https://www.recipetineats.com/fries-seasoning/, table salt onion powder garlic powder paprika dried oregano dried parsley cayenne pepper black pepper
https://www.recipetineats.com/rosemary-salt/, x 15 cm/6" sprigs of rosemary table salt
https://www.recipetineats.com/cheeseburger-recipe/, beef mince (ground beef) beef mince (ground beef) each salt and pepper PER burger canola oil soft burger buns or rolls burger cheese cos/romaine lettuce leaves large tomatoes red onion large gherkins Special Burger Sauce Tomato chutney for burgers Ketchup Mustard French fries
https://www.recipetineats.com/special-burger-sauce/, whole egg mayonnaise American yellow mustard sweet gherkins finely chopped gherkin juice white sugar white wine vinegar paprika garlic granules onion powder
https://www.recipetineats.com/quick-tomato-chutney-burger-sauce/, canned tomato Worcestershire sauce apple cider vinegar brown sugar garlic powder onion powder smoked paprika mustard powder celery salt cooking/kosher salt black pepper
https://www.recipetineats.com/creamy-avocado-ranch-pasta-salad/, spiral pasta cooking / kosher salt avocado buttermilk whole egg mayonnaise lemon juice garlic cloves onion powder cooking salt black pepper dill chicken breasts smoked paprika cooking salt black pepper extra virgin olive oil streaky bacon eggs cherry tomato red onion celery stem dill
https://www.recipetineats.com/crispy-baked-chicken-drumsticks/, chicken drumsticks extra virgin olive oil Oil spray garlic powder onion powder smoked paprika black pepper cooking/kosher salt plain/all-purpose flour baking powder
https://www.recipetineats.com/brownies-fudgey-easy-gluten-free/, dark chocolate chips or melts / semi-sweet chocolate unsalted butter cooking/kosher salt brown sugar vanilla extract large eggs almond meal / ground almonds rice flour
https://www.recipetineats.com/immunity-boosting-green-goddess-soup-its-delish/, olive oil onion leek (white part only) or another onion medium fennel celery stems garlic cloves all spice powder cumin powder medium potato broccoli cooking / kosher salt black pepper water frozen peas kale leaves baby spinach thickened cream sunflower seeds; toasted Cream and/or olive oil for drizzling
https://www.recipetineats.com/my-favourite-tomato-salad/, ripe tomatoes finely minced eschalots finely minced garlic white wine vinegar extra virgin olive oil cooking / kosher salt white pepper finely sliced basil leaves
https://www.recipetineats.com/teriyaki-salmon-noodles/, oil salmon fillet instant noodle / ramen noodle cakes onion garlic clove small bunch Chinese broccoli soy sauce mirin cooking sake white sugar
https://www.recipetineats.com/honey-cake/, plain flour baking powder cooking salt unsalted butter honey large eggs milk orange zest almond flakes honey water lemon juice Vanilla ice cream; cream; lightly toasted almond flakes or slivered almonds
https://www.recipetineats.com/chicken-tagine/, dried apricot; halved chicken thighs salt olive oil onion garlic cloves cinnamon stick crushed tomato canned chickpeas preserved lemon skin chicken stock; low-sodium cooking salt ground cumin ground ginger black pepper allspice powder cinnamon powder coriander powder clove powder Couscous – plain or with fruit and/or nuts fresh coriander kalamata olives  slivered almonds
https://www.recipetineats.com/supreme-soy-noodles/, fresh yellow or white noodles oil green onions garlic cloves sesame oil light soy sauce dark soy sauce oyster sauce mirin
https://www.recipetineats.com/chicken-sharwama-middle-eastern/, chicken thigh fillets large garlic clove ground coriander ground cumin ground cardamon ground cayenne pepper smoked paprika salt Black pepper lemon juice olive oil Greek yoghurt garlic cumin Squeeze of lemon juice Salt and pepper flatbreads Sliced lettuce Tomato slices Red onion Cheese Hot sauce of choice
https://www.recipetineats.com/vegetarian-pasta-salad/, curly pasta parsley feta capsicum/bell peppers red onion eggplant zucchini button mushrooms bunch asparagus extra virgin olive oil each salt and pepper garlic lemon juice extra virgin olive oil white sugar garlic cloves each salt and pepper each dried basil; parsley; oregano; thyme chilli flakes
https://www.recipetineats.com/baked-brie-with-maple-syrup-thyme/, round brie honey or maple syrup thyme sprig Crostini bunch purple grapes
https://www.recipetineats.com/cosmopolitan-cocktails/, Vodka Cointreu cranberry juice lime juice Ice Orange peel
https://www.recipetineats.com/easy-maple-sticky-glazed-ham/, leg ham; Cloves oranges water maple syrup brown sugar dijon mustard ground cinnamon All Spice
https://www.recipetineats.com/christmas-recipes/, Minute Festive  Brie Crackers for dipping Juicy Slow Cooker Turkey Breast with Gravy Brown Sugar Glazed Ham OR Maple Glazed Ham OR Christmas Baked Salmon Easy creamy cheesy Potato Bake OR Lemon Potato Salad – easy Wild Rice Salad Choose a side salad Leafy greens; a garden salad or halved cherry tomatoes (+ torn up basil) Balsamic Dressing French Dressing Italian Dressing Store bought bread Butter or olive oil for dipping Easy Chocolate Fudge Cake
https://www.recipetineats.com/christmas-cookies-vanilla-biscuits/, unsalted butter caster/superfine sugar vanilla extract large egg flour baking powder salt Icing for Sugar Cookies
https://www.recipetineats.com/christmas-baked-salmon/, salmon side salt black pepper butter honey garlic cloves sour cream fresh dill eschallot (French onion) lemon zest salt dried cranberries orange juice slivered almonds parsley each salt and pepper extra virgin olive oil pomegranate parsley lemon juice lemons; extra
https://www.recipetineats.com/standing-rib-roast/, standing rib roast / prime rib onion head of garlic sprigs thyme sprigs rosemary unsalted butter garlic cloves finely chopped fresh rosemary finely chopped fresh thyme salt black pepper beef broth/stock dry red wine cornflour/cornstarch
https://www.recipetineats.com/mexican-corn-salad/, corn cut from the cob (~4 large ears) butter garlic cloves each salt and pepper mayonnaise sour cream parmesan cheese Jalapeno coriander / cilantro leaves green onion red onion lime juice Cotija or Feta Jalapeno slices; coriander/cilantro leaves; lime wedges
https://www.recipetineats.com/baked-mac-and-cheese/, macaroni (elbow pasta) unsalted butter  panko breadcrumbs unsalted butter salt unsalted butter flour milk freshly shredded cheese; gruyere best freshly shredded mozzarella cheese salt garlic powder onion powder mustard powder
https://www.recipetineats.com/cheesy-potato-gratin-stacks-muffin-tin/, Oil spray starchy potatoes butter garlic cloves heavy / thickened cream fresh thyme leaves salt Black pepper  gruyere cheese  gruyere cheese
