url, instructions
https://www.recipetineats.com/chicken-curry/, Heat oil in a skillet over medium high heat. Cook garlic; ginger and onion for 3 minutes until onion is translucent. Add chicken and cook until it it changes from pink to white. Add curry powder and cook for 2 minutes. Add coconut milk and chicken stock. Stir; lower heat to medium and cook; simmering rapidly; for 10 minutes until sauce reduces and thickens. Add peas and salt. Cook for a further 2 minutes; then taste to see if it needs more salt. Garnish with coriander. Serve over rice; noodles or mashed potato!
https://www.recipetineats.com/asian-mushroom-ramen-noodle-recipe/, Mix Sauce ingredients in a small bowl. Cut green onion into 5cm/2″ lengths. Separate white/pale green part from green part. Heat oil in a large skillet over high heat. Add mushrooms and cook for 3 minutes. Add the garlic and sesame oil; cook until mushrooms and garlic are golden. Add Sauce; give it a quick stir. Add white part of green onions. Cook 1 minute until mushrooms are caramelised. Push mushrooms to the side to make a big well in the centre. Add water then squidge noodle cakes in. Cook 45 seconds; then flip. Cook 30 seconds then break up the noodles. Add green part of green onions and toss well; adding more water if needed to make it saucy. Serve immediately!
https://www.recipetineats.com/oven-baked-chicken-breast/, Preheat oven to 425°F/220°C (200°C fan). Pound chicken to 1.5cm / 0.6″ at the thickest part – using a rolling pin; meat mallet or even your fist (key tip for even cooking + tender chicken). Mix Seasoning. Line tray with foil and baking / parchment paper. Place chicken upside down on tray. Drizzle chicken with about 1 tsp oil. Rub over with fingers. Sprinkle with Seasoning. Flip chicken. Drizzle with 1 tsp oil; rub with fingers; sprinkle with Seasoning; covering as much of the surface area as you can. Bake 18 minutes; or until surface is golden per photos and video; or internal temperature is 165°F/75°C using a meat thermometer. Remove from oven and immediately transfer chicken to serving plates. Wait 3 – 5 minutes before serving; garnished with freshly chopped parsley if desired. Pictured with a side of Garlic Butter Rice with Kale.
https://www.recipetineats.com/homemade-sausage-egg-mcmuffin/, Preheat oven to 130C/275F. Place muffins on a baking tray; cut side up; and top with cheese. (Alternative – melt cheese on sausage patties; see video) Mix Sausage Patty ingredients in a bowl – use your hands to mix it real good! Shape into 4 patties (thick ones; or 5 Maccers size patties). Make them slightly larger than the muffins because they will shrink when cooking. Heat oil in a large non stick skillet over high heat. Add patties (in batches if needed). Cook the first side for 2 – 3 minutes or until browned. Flip then cook the other side until browned. (Optional: After flipping; top with cheese; cover with lid to melt). Meanwhile; heat another pan over medium high heat with 1 tbsp oil. Spray egg rings with oil and place in the skillet. (Note 4 for other cook methods).  Crack egg into the rings. Add around 2 tbsp water into the skillet then cover with a lid. Cook for 1 – 2 minutes or until egg is cooked to your liking (I like runny yolks).  Remove warm muffins from the oven. Top with sausage; then egg; the lid of muffin. Serve and enjoy!
https://www.recipetineats.com/crispy-pan-fried-fish/, Use scrunched up paper towels to pat the fish dry on both sides. This is especially important if you are using thawed frozen fish. Season the fish well on both sides with salt and pepper (key!). Mix the flour and paprika on a plate. Coat fish on both sides with flour; pressing down firmly so it adheres; but shake well to remove excess. (Note 2) Heat a heavy based skillet (normal or non stick) over medium high heat until you see wisps of smoke. Add oil and swirl to coat the pan – it will heat within seconds. Add fish – it should sizzle straight away. Shake the pan lightly to move the fish. Cook for 2 minutes until golden and crisp; pressing down gently; then flip. Cook the other side for 2 minutes until crisp then remove. If it’s browning too quickly; just remove pan from the stove briefly.  If it’s stuck; don’t move – it will release naturally once golden.  Serve fish immediately with lemon wedges and garnished with dill or parsley; if using. It starts to lose crispiness after 5 minutes.
https://www.recipetineats.com/gozleme/, Fit stand mixer with dough hook. Combine flour; oil; salt and water in the stand mixer bowl. Mix for 2.5 minutes on medium high speed 7 until smooth (see video for before & after). (Note 4) Dough should be a pliable; smooth ball; not sticky. Cover and rest for 20 minutes. Sprinkle work surface with flour. Cut dough into 4 pieces. Roll out into 35cm/14″ x 20cm/8″ rectangle. Make EITHER the lamb / beef Filling; or Spinach & Feta (or make 1/2 batch of both!). Heat oil in large skillet over high heat. Cook garlic and onion for 1 minute. Add capsicum; cook for 2 minutes. Add beef and cook until it changes from pink to brown; breaking it up as you go. Add cumin; paprika; cayenne (if using); salt; pepper and water. Cook for 2 minutes. Add spinach; stir until wilted. Cool before using. Place spinach; garlic; egg and pepper in a bowl. Scrunch with hands to reduce volume and make spinach “floppy”. Add feta and stir through. Spread Filling on half the pastry; pushing to the edge. Sprinkle Lamb/Beef Filling with crumbled feta. Sprinkle Spinach Feta with mozzarella cheese; if using. Fold other side of pastry over to cover Filling. Press down edges; pressing out excess air pockets trapped inside as you go. Use water if needed to seal well. Sprinkle flour on a round pizza paddle (or similar). Slide gozleme onto paddle. Heat 1.5 tbsp oil in a large skillet over medium high heat. (I usually get 2 pans going) Slide gozleme into skillet. Cook; lightly pressing down (including edges); until deep golden and crispy – about 3 minutes. Flip and cook; pressing down lightly; until crispy. Transfer to cutting board. Cut into 6 or 8 pieces. Serve immediately with lemon wedges; if desired.
https://www.recipetineats.com/cheeseburger-casserole-homemade-hamburger-helper/, Heat oil in a dutch oven or large deep skillet over medium high heat. Add onion and garlic; cook 1 minute.  Add celery and carrot; cook 3 minutes until soft. Increase heat to high and add beef. Cook; breaking it up as you go; until no longer pink – 3 minutes. Add remaining ingredients EXCEPT cheese. Stir to combine; add macaroni; then turn down to medium or medium low so it’s simmering gently. Cover; cook 8 minutes. Pasta should be just about cooked; and still nice and saucy. Add cheddar cheese; stir. Top with mozzarella cheese. Cover with lid; cook for a further 2 minutes.  Remove from stove. The pasta should now be cooked – tender but firm; not mushy; slick with sauce; not dried out. Serve immediately; garnished with green onions; if using.
https://www.recipetineats.com/schnitzel/, Chicken breast prep: cut in half horizontally to create two steaks. Place the protein of choice on a work surface and cover with a sheet of baking paper or cling wrap. Use a rolling pin to pound to even thickness about 0.8 cm / 1/3″ thick (don’t pound too thin; hard to handle / might tear). Sprinkle both sides of meat with salt and pepper. Place flour in one dish; panko in another (or use a large tray for both like I did; see photos); and whisk eggs in a bowl. Coat meat in flour; shake off excess. Dip into egg; shake off excess. Press into breadcrumbs; and turn; pressing to adhere; then transfer to plate. Repeat. Heat 1.5cm / 3/5″ oil in a heavy based deep skillet over medium high heat. Dip the end of a schnitzel in to check if the oil is hot enough – it should sizzle straight away (see video). Carefully place 2 schnitzels in the oil and cook for 3 minutes until deep golden; turn then cook the other side for 3 minutes. Transfer to a paper towel lined plate to drain excess oil. Repeat with remaining schnitzel.  Serve with lemon wedges – I usually serve schnitzel plain like this. Or see note for Mushroom Gravy recipe. Also see note for potato rosti; pictured in post.
https://www.recipetineats.com/thai-chicken-satay-peanut-sauce/, If cooking on a BBQ or over charcoal; soak skewers for 2 hours in water. Mix together the chicken and Marinade with 1/4 cup of coconut milk; then set aside for at least 20 minutes; or overnight. Thread onto skewers – I do 4 to 5 pieces each. Heat 1.5 tbsp oil in a large non stick pan over medium high heat. Cook skewers in batches for 3 minutes on each side until golden. Place remaining coconut milk and Peanut Sauce ingredients in a saucepan over medium low heat. Stir to combine then simmer; stirring every now and then; for 5 minutes. Adjust consistency with water – it should be a pourable but thickish sauce. Cover with lid and keep warm while cooking skewers. Pour some sauce into a bowl. Sprinkle with some peanuts – stir some through if you want. Pile satay skewers onto a platter; sprinkle with remaining peanuts; coriander and chilli. Serve with sauce on the side for dipping. Add a side of Jasmine Rice or Thai Fried Rice to complete the meal!
https://www.recipetineats.com/beef-stroganoff/, Use your fist (or rolling pin or mallet) to flatten the steaks to about 3/4cm / 1/3″ thick. Slice into 5mm / 1/5″ strips (cut long ones in half); discarding excess fat. Sprinkle with a pinch of salt and pepper. Heat 1 tbsp oil in a large skillet over high heat. Scatter half the beef in the skillet; QUICKLY spread it with tongs. Leave untouched for 30 seconds until browned. Turn beef quickly (as best you can!). Leave untouched for 30 seconds to brown. Immediately remove onto a plate. Don’t worry about pink bits and that it will be raw inside. Add remaining 1 tbsp oil and repeat with remaining beef. Turn heat down to medium high. Add butter; melt. Then add onions; cook for 1 minute; then add mushrooms. Cook mushrooms until golden. Scrape bottom of fry pan to get all the golden bits off (this is flavour!). Add flour; cook; stirring; for 1 minute. Add half the broth while stirring. Once incorporated; add remaining broth. Stir; then add sour cream and mustard. Stir until incorporated (don’t worry if it looks split; sour cream will “melt” as it heats). Bring to simmer ;then reduce heat to medium low. Once it thickens to the consistency of pouring cream (3 – 5 minutes); adjust salt and pepper to taste. Add beef back in (including plate juices). Simmer for 1 minute; then remove from stove immediately. (Note 4) Serve over pasta or egg noodles; sprinkled with chives if desired.
https://www.recipetineats.com/oven-baked-pork-chops-with-potatoes/, Preheat oven to 220C / 430F (standard oven) or 200C / 390F (fan forced / convection). Toss potatoes in oil; sprinkle with salt and pepper. Scatter on baking tray. Place in oven for 15 minutes (giving them a head start). Meanwhile; mix the Rub ingredients together in a small bowl. Slather the pork on both sides with the Rub; reserving some Rub for basting. (See notes for marinating) Take the tray out of the oven. Toss potatoes then push them to the edge. Place pork on tray. Bake for 15 minutes.  Remove tray from oven; flick to broiler/grill on high (shelf about 20cm/8″ from heat source). Flip pork; spoon over reserved rub and dab on sides. (Note 4). Broil 7 – 10 minutes until pretty well caramelised. Remove from oven. Use a brush to get the golden juices off the tray and dab it onto the pork – this is key for flavour and colour! Pop it back under the broiler for a couple of minutes to finish off. Serve; scraping the juices on the tray onto the pork; then garnish with parsley if desired. 
https://www.recipetineats.com/healthy-egg-muffins/, Preheat oven to 180C/350F. Spray 6 standard non stick muffin holes with oil. Whisk eggs; salt and pepper. Stir through vegetables and feta. Divide mixture between holes. Bake 20 minutes or until the top is light golden and the centre springs back when touched. Served immediately. Or allow to cool; then store in an airtight container in the fridge for 3 – 4 days; or freezer for 3 months (defrost 2 minutes in the microwave or overnight in the fridge).
https://www.recipetineats.com/hot-and-sour-soup/, Cover shiitake mushrooms with plenty of boiling water. Stand 20 – 30 minutes until soft; drain; then slice thinly. (Discard or reserve liquid for other use) Place chicken broth; ginger; soy sauces; chilli; sugar; pepper and sesame oil in a large pot over medium high heat. Once simmering; add chicken; cover and reduce heat so it’s simmering. Cook 10 minutes; remove chicken and shred. Add vinegar; shiitake; wood ear mushrooms; bamboo shoots; tofu and shredded chicken into the soup. Stir; simmer for 10 minutes. Mix cornflour with water. While stirring soup at a medium pace; slowly pour the cornflour mixture in (ensures no lumps). When it starts simmering again; stir constantly and slowly pour egg in a thin stream – this will create the signature “egg ribbons”. Taste – add salt if desired; more chilli if you want. Add shallots and serve!
https://www.recipetineats.com/chicken-stew/, Preheat oven to 180C/350F. Heat oil in a large pot over high heat. Brown chicken on both sides until light golden; sprinkling with salt and pepper. Remove from pot. (Do in 2 batches if pot not big enough). If there’s too much oil in the pot; discard some. Add onion and garlic. Cook for 2 minutes until onion is translucent. Add carrots and celery; cook for 1 minute. Add wine. Stir; scraping the bottom of the pan to dissolve the brown bits into the liquid. Cook for 1 minute until liquid is mostly gone. Sprinkle flour across surface; stir. Add broth; tomato paste; Worcestershire sauce; thyme and bay leaves. Stir to dissolve tomato paste. Place chicken on top; keeping the skin above the liquid level as much as you can. Bring to simmer then cover. Bake for 45 minutes. Remove from oven; remove lid. Add potatoes; pushing them into the liquid and rearranging chicken so they sit on top (for lovely crispy skin). Return to oven without the lid for a further 40 minutes until the chicken skin is deep golden and super crispy; the potatoes are soft and the sauce is thickened. Taste sauce and adjust salt and pepper to taste. Serve with warm crusty bread on the side to dunk in the sauce – or go all the way with Garlic Bread! Optional: garnish with extra fresh thyme leaves or parsley.
https://www.recipetineats.com/italian-pasta-salad-with-homemade-italian-dressing/, Place Dressing ingredients in a jar and shake well. Cook pasta according to packet directions minus 1 minute. Drain in a colander and rinse under cold water to stop it cooking further. Shake excess water off well then transfer into large bowl. Place remaining Pasta Salad ingredients in the bowl. Drizzle over Dressing and toss. Serve at room temperature. SCOOP OUT a mug of pasta cooking water just before draining. Add 3 tbsp water to Dressing; shake well. Use this Dressing per above; but reserve 3 tbsp to freshen up pasta salad on Day 2 onwards. Freshen up pasta salad: Bring to room temp or briefly microwave (cold pasta = dry) to warm gently. Toss with Reserved Dressing then serve.
https://www.recipetineats.com/velveting-chicken-chinese-restaurant-tenderise-chicken/, Place chicken in a bowl and sprinkle baking soda all over the surface. Toss with fingers to coat as evenly as possible. Refrigerate 20 minutes for slices; 30 minutes for bite size pieces. Rinse well in colander to remove baking soda. Shake off then pat away excess water (doesn’t need to be 100% dry). Use as directed in chosen recipe – stir fries and noodles (see in post for suggested recipes). Can be marinated; cooked on the stove; deep fried; simmered in broth.
https://www.recipetineats.com/french-toast/, Whisk together Egg Mixture in a bowl. Vigorous whisk = avoid cinnamon floating on top. Melt 15g / 1 tbsp butter in a non stick skillet over medium heat. Dunk a piece of bread quickly into the egg mixture; coating both sides. Place in pan. Repeat with more slices to fill the pan; but don’t crowd it (do 2 or 3 at a time). Cook for 2 ½ – 3 minutes on each side until the surface is golden; then transfer to serving plates. Add more butter into the pan and cook remaining bread. Serve with butter and plenty of maple syrup; and Macerated Strawberries if using! Toss strawberries with sugar; set aside for 20 minutes+. The strawberries will soften and sweat; and create a bit of syrup.
https://www.recipetineats.com/how-to-tenderise-beef-velveting-beef/, Slice beef thinly against the grain. (Note 3) Place in a bowl. Sprinkle over baking soda; toss with fingers to coat evenly. Refrigerate for 30 to 40 minutes. (See Note 1 for different cuts) Rinse beef well with tap water. Shake off excess water; then use paper towels to blot away excess water (doesn't need to be 100% dry). Proceed with recipe of choice. Beef can be marinated or seasoned before cooking; stir fried or deep fried; and it will be soft and tender; “velvet” like. Use for Stir Fries; Stir Fried Noodles; Beef Stroganoff and any other recipe calling for quick-cooked beef strips.
https://www.recipetineats.com/egg-foo-young/, Mix cornflour and soy sauce. Then add remaining ingredients. Pour into a saucepan over medium heat. Bring to simmer; stirring constantly. Simmer for 1 minute until sauce thickens to thin syrup consistency. Remove from stove; set aside. MICROWAVE option: Microwave on high for 1 1/2 minutes. Stir very well; microwave for another 1 1/2 minutes until thickened. Mix well again. Place pork in a bowl; add remaining ingredients. Use fork to mix through. Whisk eggs in a bowl. Add beansprouts; green onions; pork or prawns; salt and pepper. If using pork; crumble the raw pork in with fingers (see video). Mix through. Heat 1/2 tbsp vegetable oil and drizzle of sesame oil in a non stick skillet over medium heat. Add a bit of garlic and quickly saute (10 seconds) and push into centre of skillet. Ladle in 1/4 of batter. Use spatular to push edges in to form a round(ish) shape. Cook until the underside is light golden (about 1 1/2 minutes) then flip and cook the other side for 1 minute. The raw meat will cook through in this time. Repeat with remaining egg to make 4 omelettes (use 2 pans if you can!). Slide omelette onto plate. Pour over sauce. Sprinkle with sesame seeds and green onions; if using. Serve with a side of rice and steamed vegetables of choice. Double the sauce if you want enough to pour over the rice and veggies! (Click on Servings to scale recipe up).
https://www.recipetineats.com/honey-mustard-baked-chicken-drumsticks/, Microwave potatoes for 10 minutes on high or until cooked. (Note 5) Place on one side of tray. Squish using potato masher (Note 6) to about 1.7cm / 2/3″ thickness. Drizzle with oil; sprinkle with salt and pepper. If making smashed potatoes; fold up the edges of the foil the drumsticks are on  Preheat oven to 180C/350F. Mix Sauce ingredients together with a good pinch of salt and pepper. Line tray with foil; then top with parchment paper. Place drumsticks on paper. If making smashed potatoes; fold up the edges of the foil so the sauce won’t leak into the potatoes (doesn’t need to be high – even 1cm / 2/5″ is enough; video useful). Spoon Sauce over drumsticks. Drizzle chicken with olive oil.  Bake for 30 minutes. Turn drumsticks (not potatoes); spoon juices over drumsticks.  Bake for a further 20 minutes; turn; spoon over juices. Bake for 10 – 15 minutes until sauce reduces and the drumsticks are golden and sticky. Remove from oven. Squidge the drumsticks around in what should now be a syrupy sauce. (Note 7) Serve drumsticks with sauce; with crispy smashed potatoes and steamed broccolini on the side. Sprinkle with fresh thyme leaves if using.
https://www.recipetineats.com/couscous-salad-feta/, Place chickpeas; couscous; vegetable stock powder; coriander and garlic in a large bowl. Pour over hot water; shake to level out couscous (chickpeas should mostly settle on top). Cover with plate or cling wrap; set aside for 5 minutes. Fluff couscous with fork. Cool a bit. Add coriander; parsley; onion; sun dried tomatoes (including all oil); rocket; lemon juice and black pepper. Sprinkle zest across surface. Toss well to combine. Adjust salt and pepper to taste. Transfer to serving bowl; sprinkle with feta. Serve.
https://www.recipetineats.com/vegetarian-lasagna/, Preheat oven to 200C/390F. Place vegetables on the tray; drizzle with oil; sprinkle with garlic; salt and pepper. Toss. Roast for 25 minutes; turning at 15 minutes; until tender and browned. Remove from oven; loosen from tray with spatula while warm (can stick when cools). Heat oil in a skillet over medium high heat. Add garlic and onion; cook for 3 minutes until golden. Add passata; crushed tomato; water; dried herbs; chilli; salt and pepper. Stir. Simmer on medium low heat for 20 minutes. Adjust salt at the end. *Add a teeny touch of sugar if it’s a bit sour; depends on quality of tomatoes used.* Remove from stove and let cool for 5 minutes before using. Place ingredients in a bowl and mix until combined. Preheat oven to 160C/320F. Spread a ladle of tomato sauce on the base of a large baking dish (Note 5). Cover with lasagna sheets; tearing as required to fit. Top with roasted vegetables; scatter over red peppers. Spoon over 2 1/2 cups of Sauce; then sprinkle with half the cheese. Cover with lasagna sheets. Spread over Ricotta mixture. Cover with lasagna sheets. Pour over remaining sauce and sprinkle with remaining cheese. Bake for 25 – 30 minutes or until the cheese is golden. If using dried lasagna sheets; stick a knife in the middle to ensure it’s cooked – if it needs longer; cover and stick it back in the oven. Rest for 5 minutes before cutting and serving. Store leftovers per notes – brilliant reheated!
https://www.recipetineats.com/pesto/, Toast pine nuts – Preheat small skillet over medium high heat (no oil). Add pine nuts and toast until light brown. Immediately remove and let cool slightly. Blitz pesto – Place all ingredients except olive oil in a food processor or blender. Blitz until finely chopped. Add oil while blitzing – With the motor running; slowly pour the oil in through the feeder tube. Blitz until smooth (or to desired consistency); adding a touch of extra oil (or water) if required to help it blitz. Handheld blender stick – Place all ingredients (including oil) in a bowl. Blitz with hand held blender until smooth. Store in a super airtight container in the fridge for up to 3 days; or freezer for 3 months. If it's not a super airtight container; smooth the surface and cover with a thin layer of olive oil – basil goes brown when in contact with air. Makes enough for: 300g/10oz dried pasta of choice (can stretch to 350g/12oz). See here for how to make a great simple pesto pasta!
https://www.recipetineats.com/pesto-pasta/, Bring a large pot of water to the boil with the salt. Add pasta and cook for the length of time per the packet. Just before draining; scoop out 1 cup of of the pasta cooking water. Drain pasta in a colander; leave it for a minute. Transfer pasta to a bowl (do not use pasta cooking pot; too hot). Add pesto and 1/4 cup of pasta water. Toss to coat pasta in pesto; adding more water if required to make pasta silky and saucy; rather than dry and sticky. Taste; add more salt and pepper if desired. Serve immediately; garnished with fresh parmesan.
https://www.recipetineats.com/carrot-soup/, Heat oil in a large pot over medium high heat. Add bacon and cook until golden. Remove from pot; cool then chop. Add onion and garlic into the bacon drippings. Cook for 2 minutes until onion is translucent but not browned. Add carrots and stir well to coat the carrot in the oil. Add broth; then stir. Cover with lid; adjust heat so it is simmering energetically (about medium). Cook for 20 – 25 minutes until carrot is very soft. Remove lid; turn heat off. Use a stick blender to puree the carrot (or cool slightly and do in blender). Add cream; milk; salt and pepper to taste. Stir. Adjust thickness with milk (or water); if desired. Ladle soup into bowls. Garnish with swirls of cream; bacon and parsley or thyme if desired. Serve with crusty bread.
https://www.recipetineats.com/sticky-baked-chicken-thighs/, Preheat oven to 220°C/420°F (200°C fan). Pan – Use a pan large enough to fit the thighs lying flat (not bunched up/folded). Line pan with foil (you'll thank me later); place thighs in pan. Glaze 1 – Mix Glaze ingredients together. Spoon over about 2/3 of the Glaze on the surface of each (not underside); reserve rest. Bake 15 minutes; remove pan. Flick to grill/broiler on high; adjust shelf to be 20cm/8" from heat source. Glaze 2 – Spoon pan juices over chicken. Then spoon/dab remaining Glaze onto chicken. Broil chicken for 8 to 10 minutes until surface is nicely caramelised. Rest – Remove and stand for a few minutes (uncovered) before serving with pan juices.
https://www.recipetineats.com/thai-green-curry/, Heat oil in a heavy based skillet or pot over medium high heat. Add curry paste (and garlic; ginger and lemongrass Extras; if using) and cook for 2 to 3 minutes until it mostly “dries out” – see video. Don’t breath in the fumes!! Add chicken broth and coconut milk; mix to dissolve paste. Curry in a jar seasonings: Add 1 tsp fish sauce; 1 tsp sugar; no salt. Homemade curry paste seasonings: Add 3 tsp fish sauce; 3 tsp sugar; 1/8 tsp salt. Add kaffir lime leaves. Mix then bring to simmer. Add chicken; stir then lower heat to medium so it’s bubbling gently. Cook 7 minutes. Add eggplants; cook 5 minutes until soft. Taste sauce. Add fish sauce or salt for more saltiness; sugar for sweetness. Add snow peas; cook 2 minutes until a bit softened; then stir through basil and lime juice. Sauce should have reduced but will still be a be on the thin side; not thick – that’s how it’s should be. DO NOT keep simmering – sauce will darken. Serve curry over jasmine rice with garnishes of choice.
https://www.recipetineats.com/thai-green-curry-paste-recipe/, Combine all ingredients except water in a powerful blender or food processor. I use my Vitamix because it makes the paste smoother. Blend to a fine paste; scraping down the sides as you go. Add the water as required to help it blend (you may not need any as the herbs and chilis have moisture). Use to make Thai Green Curry! Best to use immediately. Otherwise; refrigerate for up to 2 days; or freeze for 1 month.
https://www.recipetineats.com/easy-chickpea-potato-curry-chana-aloo-curry/, Sauté – Heat oil in a large pot or very deep skillet over medium high heat. Add onion and garlic; cook for 3 minutes until onion is translucent.  Add Curry Spices and stir for 1 minute. Add the potatoes and stir to coat in the Spices. If the spices start to stick to the bottom of the pot; add a tiny splash of water. Simmer 15 minutes – Add the chickpeas; tomatoes; veg or chicken broth and salt. Bring to simmer then turn down the heat to medium and simmer for 15 minutes; or until the potatoes are cooked and the sauce has thickened. Adjust salt – Taste and add more salt if needed. Stir through scallions/shallots and parsley. Serve with rice with a dollop of yogurt and coriander/cilantro if desired. Basmati would be ideal; or Coconut Rice if you're wanting to impress. To go all out; add some Easy Soft Flatbreads!
https://www.recipetineats.com/curried-rice-basmati-rice-recipe/, Rinse rice until water runs pretty clear; then drain well. (Note 4) Melt butter in a small to medium pot (or large saucepan) over medium high heat. Add garlic and ginger; cook 30 seconds. Add onion and cook for 2 minutes until partly translucent. Add carrot and cook for 2 – 3 minutes until softened and sweet. Add rice and stir to coat all the grains in the oil. Add Spices and mix to coat the rice. Add broth; peas; salt and pepper; stir. If any rice is protruding above the surface; poke it under the liquid. When the entire surface of the liquid is simmering; stir once; place lid on and immediately turn heat down to LOW. Cook for 14 minutes; do not peek while cooking! Lift lid slightly and quickly tilt pot to check to ensure liquid has been absorbed. Clamp lid back on and remove from heat. Stand for 10 minutes; undisturbed. Use a rubber spatula to gently fluff the rice. (Note 6) Add most of the cashews and coriander; stir through. Transfer to serving bowl; sprinkle with remaining cashews and coriander. See in post for serving ideas.
https://www.recipetineats.com/a-great-marinade-for-pork-chops/, Place Marinade ingredients in a ziplock bag. Massage to combine. Add chops. Massage to coat in the Marinade. Marinate for 1 – 24 hours. (Note 2) Take the chops out of the fridge 20 minutes before cooking. Brush BBQ grill or drizzle oil in pan; heat on medium high. Add pork and cook for 4 minutes or until the underside is caramelised and the pork releases from the grill; then turn the chops and cook for 3 minutes (Note 2 for thin chops). Baste both sides with residual marinade in ziplock bag; then cook the basted side for 30 seconds before serving. The chops should have a great crust Transfer chops to a plate; cover loosely with foil. Rest for 3 minutes before serving.
https://www.recipetineats.com/peanut-butter-caramel-pie/, Grease and line the base only of a 23cm / 9″ tart tin with a loose base; or pie dish. (Or a springform pan of a similar size). Preheat oven to 160C / 325F (all oven types). Blitz biscuits in food processor until they are fine crumbs. Add butter and blitz until it looks like wet sand (scrape sides/base if needed). Pour into tin; spread out then then press firmly into base and sides – use something flat like a cup to assist. Transfer to a baking tray for ease of handling. Melt butter in a large saucepan over medium heat. Add sugar; and stir until sugar is melted.  Butter may not incorporate fully. Don’t let it bubble away for ages; just until sugar is melted. Turn stove off. Working quickly; pour in the condensed milk & cream; whisking as you go. Once incorporated; add peanut butter and salt; and stir until smooth.  Pour into crust and bake for 12 minutes or until the surface has a wrinkly “skin” on it. Cool for 20 minutes. Place cream and chocolate in a heat proof bowl. Microwave in 2 x 30 second bursts; stirring in between; until smooth. Pour over cooled caramel filling. Leave for 10 minutes to firm up slightly then sprinkle with peanuts. Refrigerate for 2 hours to allow chocolate to set. Remove from fridge and bring to room temperature before slicing to serve.
https://www.recipetineats.com/braised-beef-short-ribs-in-red-wine-sauce/, Preheat oven to 160°C/325°F. Sprinkle beef all over with salt and pepper. Heat oil in a large ovenproof pot over high heat. Add half the ribs and brown aggressively all over (~5 – 7 min in total). Remove and repeat with remaining ribs; then remove. Turn heat down to medium. Add onion and garlic into the same pot and cook for 2 minutes. Add carrot and celery; cook for 5 minutes until carrot is softened and sweet. Add tomato paste and cook for 1 minute. Add wine; broth; thyme and bay leaves. Stir until tomato paste is dissolved. Return beef into liquid; arranging them so they are submerged (Note 3).  Cover with lid and transfer to oven for 3 hours; or until the meat can easily be pried apart with forks. (Note 4 Other cook methods) Remove beef carefully; keeping the meat on the bone. (Note 4) Cover to keep warm. Strain all liquid in the pot; pressing juices out of the onion; carrot etc. (Optional – can skip if you don't mind chunky sauce) Return sauce into pot; bring to simmer and stir. Adjust as necessary – simmer to reduce/thicken; add water to thin; season with salt and pepper if needed. Place beef on serving plate; spoon over sauce. Serve!
https://www.recipetineats.com/chinese-crispy-pork-belly/, Use an ice pick; sharp metal skewer or another tool to prick tons and tons of holes in the skin. Avoid piercing int o the fat as best you can; and really ensure you do not pierce the flesh (Note 5) Turn the pork belly upside down. Rub the flesh (not skin) with Chinese cooking wine; dribbling it on gradually. Sprinkle over five spice powder; salt and pepper. Rub all over flesh; including sides (not on skin). Turn skin side up and place in a container. Dab skin dry with paper towels. Refrigerate uncovered for 12 hours (max 24 hrs; min 3 hrs). Preheat oven to 180C/350F (all oven types). Remove pork from fridge. Place onto a large sheet of foil. Fold up sides of foil around the pork to enclose it snugly (see photos in post or video) with a 1.5cm / 2/5″ rim above the pork skin (to hold salt in). Transfer pork to baking tray. Dab skin with paper towels. Brush skin with vinegar. Spread rock salt on the skin (the foil edges will stop it from falling down the sides). Roast for 60 minutes. Remove pork from oven and transfer onto work surface. Switch to grill/broiler on medium high. Move shelf so it is at least 25cm/10″ from the heat source. Fold down foil and scrape all the salt off the top and sides. Return pork only (i.e. discard foil) to baking tray.  Place under grill/broiler for 20 – 25 minutes; rotating tray once; until skin is golden; crispy and puffed. (Note 6) Remove pork onto cutting board. Slice into 1 – 1.5cm / 2/5 – 3/5″ thick slices; then into smaller slices like pictured in post. Serve with ordinary yellow mustard – or Hot English Mustard if you like spicy like me! Not Dijon; just ordinary American or other yellow mustard (yes really!). Sometimes it is served with white sugar on the side too. Add some fresh raw vegetables (I use cucumber and radish).
https://www.recipetineats.com/salsa-super-easy-restaurant-style/, Place onion and jalapeno in the food processor first; then add remaining ingredients (start with 1/2 tbsp lime juice). Blitz to desired consistency – I like mine pretty smooth because you get better flavour out of the onion etc. Taste test with corn chip for salt and lime. Adjust if necessary. Refrigerate 1 hour before serving with corn chips; or other dippers (see in post for suggestions).
https://www.recipetineats.com/chinese-cashew-chicken/, Sauce: Mix cornflour and soy sauce until there’s no lumps. Then add remaining Sauce ingredients and mix. Marinate: Transfer 2 tbsp Sauce to chicken; mix to coat. Set aside for 10 minutes+. Cook: Heat oil over high heat in a wok or heavy based skillet. Add the garlic and onion; cook for 1 minute. Add chicken and cook for 2 minutes. Add capsicum and cook for 1 minute. Add Sauce and water. Bring to simmer and cook; stirring; for 1 minute or until Sauce thickens. Stir through cashews; remove from stove. Serve immediately with rice – or for a low carb; low cal option; try Cauliflower Rice!
https://www.recipetineats.com/quick-cheesy-garlic-bread/, Preheat oven to 160C/320F. Mix butter with garlic and salt. Cut bread in half horizontally. Drizzle with garlic butter all over – don’t miss any patches! Bake 20 minutes until bread is crispy on the edges. Crank oven up to 200C/390F. Top with cheese; bake 7 – 10 min until cheese is melted and bubbly. Sprinkle with parsley if using; cut bread into pieces. Serve immediately as a side for meals; dunking in soups and stews!
